STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,EROSION_LEVEL,Erosion risk level,WATER_TYPE,Water type,NUTRIENTS,Nutrients,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2011,,2604.1,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2010,,2618.6,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2009,,2627.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2008,,2614.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2007,,2631.4,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2006,,2645.5,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2005,,2687.1,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2004,,2645.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2003,,2641.6,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2002,,2654.5,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2001,,2678.8,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2000,,2599.3,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1999,,2680.6,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1998,,2720.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1997,,2729.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1996,,2758.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1995,,2732.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1994,,2781,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1993,,2618.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1992,,2768,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1991,,2790,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,A_LAND,Arable land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1990,,2845,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2021,,464.22,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2020,,463.52,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2019,,461.28,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2018,,455.14,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2017,,452.94,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2016,,451.94,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2015,,449.84,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2014,,435.68,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2013,,442.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2012,,434.8,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2011,,441.3,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2010,,451.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2009,,436.3,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2008,,457.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2007,,486.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2006,,501.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2005,,511,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2004,,504.4,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2003,,484,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2002,,482.3,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2001,,371.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2000,,371.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1999,,371.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1998,,369.5,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1997,,360,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1996,,430,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1995,,413,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1994,,587,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1993,,579,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1992,,565,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1991,,565,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMPASTURE,Permanent pasture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1990,,568,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2021,,3.51,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2020,,3.48,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2019,,3.38,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2018,,3.25,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2017,,3.32,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2016,,3.4,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2015,,3.33,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2014,,3.59,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2013,,4.56,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2012,,2.6,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2011,,2.6,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,PERMA,Permanent crops,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2010,,2.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2021,,3002.91,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2020,,3005.54,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2019,,3004.78,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2018,,3000.39,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2017,,3011.37,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2016,,3020.92,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2015,,3028.35,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2014,,3036.07,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2013,,3036.08,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2012,,3031.5,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2011,,3063.1,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2010,,3073.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2009,,3067.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2008,,3075.8,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2007,,3120.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2006,,3150.1,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2005,,3201.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2004,,3153.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2003,,3128.7,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2002,,3139.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2001,,3053.9,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2000,,2974.1,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGLAND(1.0),Agricultural land area,I,SWE,Sweden,A,Annual,TOTAGR_LAND,Total agricultural land area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1999,,3055.4,,2,Two,A,Normal value,3,Thousands,,
